Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",up,2
2,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0]",down,4
3,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 4]",right,4
4,4,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 4]",down,4
5,12,"[0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0]",left,8
6,12,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 2]",left,8
7,14,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 8, 4, 0, 2]",down,8
8,14,"[4, 4, 0, 2, 8, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
9,22,"[8, 2, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left,8
10,42,"[16, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up,16
11,42,"[16, 4, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up,16
12,44,"[0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 2, 0, 2, 4, 0, 4]",down,16
13,52,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16, 2, 0, 0, 2, 8]",right,16
14,52,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 16, 2, 0, 2, 2, 8]",down,16
15,56,"[0, 0, 0, 0, 2, 0, 0, 0, 16, 2, 2, 0, 4, 8, 0, 0]",left,16
16,60,"[0, 0, 0, 0, 2, 0, 0, 0, 16, 4, 0, 0, 4, 8, 4, 0]",left,16
17,60,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 16, 4, 2, 4, 8, 4]",right,16
18,64,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 16, 2, 2, 4, 8, 8]",down,16
19,66,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16, 4, 2, 4, 8, 8]",down,16
20,82,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 16, 4, 0, 2, 4, 16]",right,16
21,84,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 2, 4, 4, 16]",down,16
22,92,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 16, 4, 2, 2, 8, 16]",right,16
23,96,"[2, 2, 0, 0, 0, 0, 0, 0, 16, 4, 0, 0, 4, 8, 16, 0]",left,16
24,100,"[4, 0, 0, 0, 0, 0, 0, 0, 16, 4, 0, 2, 4, 8, 16, 0]",left,16
25,100,"[0, 0, 0, 4, 0, 0, 0, 2, 0, 16, 4, 2, 0, 4, 8, 16]",right,16
26,102,"[0, 0, 0, 0, 0, 2, 0, 4, 0, 16, 4, 4, 0, 4, 8, 16]",down,16
27,106,"[2, 0, 0, 0, 0, 2, 0, 0, 0, 16, 4, 8, 0, 4, 8, 16]",down,16
28,106,"[0, 4, 0, 0, 0, 2, 0, 0, 0, 16, 4, 8, 2, 4, 8, 16]",down,16
29,106,"[2, 4, 4, 8, 0, 2, 8, 16, 0, 16, 2, 0, 0, 4, 0, 0]",up,16
30,114,"[0, 2, 8, 8, 0, 2, 8, 16, 0, 0, 16, 2, 0, 0, 2, 4]",right,16
31,116,"[0, 0, 8, 8, 0, 0, 8, 16, 2, 0, 16, 2, 0, 4, 2, 4]",down,16
32,124,"[0, 0, 2, 8, 0, 0, 16, 16, 0, 0, 16, 2, 2, 4, 2, 4]",down,16
33,156,"[0, 0, 2, 8, 0, 0, 0, 32, 2, 0, 16, 2, 2, 4, 2, 4]",right,32
34,158,"[0, 0, 0, 8, 0, 2, 2, 32, 0, 0, 16, 2, 4, 4, 2, 4]",down,32
35,170,"[0, 0, 0, 8, 0, 0, 4, 32, 0, 0, 16, 2, 2, 8, 2, 4]",right,32
36,170,"[2, 8, 4, 8, 0, 2, 16, 32, 0, 0, 2, 2, 0, 0, 0, 4]",up,32
37,174,"[2, 8, 4, 8, 2, 16, 32, 0, 4, 0, 0, 0, 4, 0, 0, 2]",left,32
