Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2]",left,2
2,4,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4]",right,4
3,4,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4]",down,4
4,4,"[0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4]",right,4
5,4,"[2, 0, 2, 2, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
6,8,"[2, 0, 4, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0]",up,4
7,8,"[2, 4, 2, 0, 4, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0]",left,4
8,10,"[0, 2, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 2, 4, 4, 0]",down,4
9,18,"[0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 4, 2, 0, 2, 8]",right,8
10,20,"[0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 4, 2, 0, 2, 8]",down,8
11,26,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 0, 4, 8]",down,8
12,42,"[2, 0, 2, 16, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0]",up,16
13,46,"[0, 0, 4, 16, 2, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0]",right,16
14,54,"[2, 0, 4, 16, 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 0, 0]",up,16
15,54,"[2, 2, 4, 16, 2, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
16,58,"[4, 4, 16, 0, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",left,16
17,66,"[8, 16, 0, 0, 2, 8, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0]",left,16
18,68,"[0, 0, 2, 0, 0, 0, 0, 0, 8, 16, 0, 0, 4, 8, 2, 0]",down,16
19,70,"[0, 0, 0, 0, 2, 0, 0, 0, 8, 16, 0, 0, 4, 8, 4, 0]",down,16
20,70,"[2, 16, 4, 0, 8, 8, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0]",up,16
21,86,"[0, 2, 16, 4, 0, 0, 16, 2, 0, 2, 0, 4, 0, 0, 0, 0]",right,16
22,104,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 2, 0, 4, 32, 4]",down,32
23,108,"[0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 4, 32, 4, 2]",left,32
24,116,"[8, 32, 4, 2, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,32
25,116,"[0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 4, 0, 4, 32, 2, 2]",down,32
26,120,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 8, 2, 4, 0, 4, 32, 4]",right,32
27,124,"[0, 0, 0, 0, 4, 2, 0, 0, 0, 8, 2, 0, 0, 4, 32, 8]",down,32
28,124,"[0, 0, 0, 0, 2, 0, 4, 2, 0, 0, 8, 2, 0, 4, 32, 8]",right,32
29,126,"[0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 8, 4, 2, 4, 32, 8]",down,32
30,130,"[4, 4, 4, 4, 0, 0, 8, 8, 0, 0, 32, 2, 0, 0, 0, 0]",up,32
31,162,"[2, 0, 8, 8, 0, 0, 0, 16, 0, 0, 32, 2, 0, 0, 0, 0]",right,32
32,178,"[2, 16, 0, 0, 16, 4, 0, 0, 32, 2, 0, 0, 0, 0, 0, 0]",left,32
33,178,"[0, 0, 2, 16, 0, 0, 16, 4, 0, 0, 32, 2, 0, 2, 0, 0]",right,32
