Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0]",down,2
2,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0]",down,2
3,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 4]",right,4
4,4,"[0, 0, 2, 2, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0]",up,4
5,8,"[0, 0, 4, 2, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0]",up,4
6,8,"[4, 2, 0, 0, 4, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0]",left,4
7,16,"[8, 2, 0, 0, 2, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
8,16,"[8, 2, 0, 2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up,8
9,18,"[0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 2, 0, 2, 4, 0, 4]",down,8
10,30,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 0, 2, 2, 8]",right,8
11,34,"[2, 0, 0, 0, 0, 0, 0, 0, 8, 4, 0, 0, 4, 8, 0, 0]",left,8
12,34,"[0, 0, 0, 0, 2, 2, 0, 0, 8, 4, 0, 0, 4, 8, 0, 0]",down,8
13,38,"[0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 8, 4, 0, 0, 4, 8]",right,8
14,42,"[0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 8, 8, 0, 0, 4, 8]",down,8
15,58,"[0, 0, 0, 4, 2, 0, 0, 2, 0, 0, 0, 16, 0, 0, 4, 8]",right,16
16,62,"[4, 0, 0, 2, 4, 0, 0, 0, 16, 0, 0, 0, 4, 8, 0, 0]",left,16
17,66,"[0, 4, 0, 0, 8, 0, 0, 0, 16, 0, 0, 0, 4, 8, 0, 2]",down,16
18,66,"[0, 0, 0, 4, 0, 0, 0, 8, 0, 0, 0, 16, 2, 4, 8, 2]",right,16
19,66,"[4, 2, 0, 0, 8, 0, 0, 0, 16, 0, 0, 0, 2, 4, 8, 2]",left,16
20,66,"[0, 0, 4, 2, 0, 2, 0, 8, 0, 0, 0, 16, 2, 4, 8, 2]",right,16
21,66,"[4, 2, 0, 0, 2, 8, 0, 2, 16, 0, 0, 0, 2, 4, 8, 2]",left,16
22,68,"[4, 0, 2, 0, 2, 2, 0, 0, 16, 8, 0, 0, 2, 4, 8, 4]",down,16
23,72,"[0, 0, 4, 2, 0, 2, 0, 4, 0, 0, 16, 8, 2, 4, 8, 4]",right,16
24,72,"[2, 2, 4, 2, 0, 4, 16, 4, 0, 0, 8, 8, 2, 0, 0, 4]",up,16
25,92,"[2, 4, 4, 2, 0, 4, 16, 4, 0, 0, 0, 16, 0, 0, 2, 4]",right,16
26,100,"[2, 8, 2, 0, 4, 16, 4, 0, 16, 2, 0, 0, 2, 4, 0, 0]",left,16
27,100,"[0, 2, 8, 2, 0, 4, 16, 4, 0, 0, 16, 2, 2, 0, 2, 4]",right,16
28,104,"[2, 8, 2, 0, 4, 16, 4, 0, 16, 2, 0, 0, 4, 4, 0, 2]",left,16
29,112,"[0, 2, 8, 2, 0, 4, 16, 4, 2, 0, 16, 2, 0, 0, 8, 2]",right,16
30,148,"[2, 2, 8, 2, 0, 4, 32, 4, 0, 0, 8, 4, 2, 0, 0, 0]",up,32
31,160,"[4, 2, 8, 2, 0, 4, 32, 8, 2, 0, 8, 0, 0, 0, 0, 0]",up,32
32,160,"[4, 2, 8, 2, 4, 32, 8, 0, 2, 8, 0, 0, 0, 2, 0, 0]",left,32
