Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",down,2
2,4,"[0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",up,4
3,4,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4]",right,4
4,4,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 2, 0, 0, 4]",down,4
5,4,"[0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 2, 4]",right,4
6,12,"[2, 0, 2, 8, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0]",up,8
7,16,"[4, 8, 0, 0, 2, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0]",left,8
8,20,"[0, 0, 4, 8, 0, 0, 0, 4, 0, 0, 0, 4, 2, 0, 0, 0]",right,8
9,24,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 0, 4, 8]",down,8
10,32,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 4, 16]",down,16
11,32,"[2, 2, 2, 16, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up,16
12,36,"[0, 2, 4, 16, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 2]",right,16
13,38,"[0, 0, 0, 0, 0, 2, 0, 16, 0, 0, 0, 4, 0, 4, 4, 2]",down,16
14,46,"[0, 0, 0, 0, 2, 16, 0, 0, 4, 0, 0, 2, 8, 2, 0, 0]",left,16
15,46,"[0, 2, 0, 0, 2, 16, 0, 0, 4, 2, 0, 0, 8, 2, 0, 0]",left,16
16,48,"[0, 0, 0, 0, 2, 2, 0, 0, 4, 16, 0, 0, 8, 4, 2, 0]",down,16
17,52,"[0, 0, 2, 0, 4, 0, 0, 0, 4, 16, 0, 0, 8, 4, 2, 0]",left,16
18,58,"[0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 0, 0, 8, 4, 4, 2]",down,16
19,66,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 16, 0, 0, 16, 4, 4, 2]",down,16
20,74,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 16, 0, 16, 8, 2]",right,16
21,74,"[4, 0, 0, 0, 0, 0, 0, 0, 2, 16, 2, 0, 16, 8, 2, 0]",left,16
22,78,"[4, 16, 4, 0, 2, 8, 0, 2, 16, 0, 0, 0, 0, 0, 0, 0]",up,16
23,78,"[0, 4, 16, 4, 0, 2, 8, 2, 0, 0, 0, 16, 0, 2, 0, 0]",right,16
24,82,"[2, 4, 16, 4, 0, 4, 8, 2, 0, 0, 0, 16, 0, 0, 0, 0]",up,16
