Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",up,2
2,0,"[0, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,2
3,4,"[4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2]",left,4
4,4,"[4, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
5,8,"[0, 0, 4, 4, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",right,4
6,20,"[8, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",left,8
7,20,"[0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 0, 2, 0, 2, 0, 0]",right,8
8,20,"[0, 0, 0, 0, 0, 0, 2, 8, 0, 0, 0, 4, 0, 2, 0, 2]",down,8
9,24,"[0, 0, 2, 0, 2, 8, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0]",left,8
10,32,"[2, 8, 2, 0, 8, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,8
11,32,"[0, 0, 0, 0, 2, 0, 0, 0, 8, 2, 0, 0, 2, 8, 2, 0]",down,8
12,32,"[0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 8, 2, 0, 2, 8, 2]",right,8
13,44,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 0, 2, 16, 4]",down,16
14,48,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 16, 8]",down,16
15,52,"[2, 4, 16, 8, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0]",up,16
16,60,"[2, 8, 16, 8, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
17,60,"[2, 8, 16, 8, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",left,16
18,62,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 4, 2, 16, 8]",down,16
19,62,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 8, 4, 2, 16, 8]",right,16
20,78,"[4, 2, 2, 2, 0, 4, 16, 16, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
21,114,"[4, 4, 2, 0, 4, 32, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0]",left,32
22,122,"[0, 0, 8, 2, 0, 0, 4, 32, 0, 2, 0, 4, 0, 0, 0, 0]",right,32
23,122,"[8, 2, 0, 0, 4, 32, 0, 0, 2, 4, 0, 0, 0, 2, 0, 0]",left,32
24,122,"[8, 2, 2, 0, 4, 32, 0, 0, 2, 4, 0, 0, 2, 0, 0, 0]",left,32
25,126,"[8, 2, 2, 0, 4, 32, 0, 0, 4, 4, 0, 2, 0, 0, 0, 0]",up,32
26,138,"[8, 4, 0, 2, 4, 32, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0]",left,32
27,138,"[0, 0, 0, 0, 8, 4, 0, 2, 4, 32, 0, 0, 8, 2, 0, 2]",down,32
