Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]",left,4
2,0,"[2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0]",up,4
3,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 4, 4, 0]",down,4
4,8,"[0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 2, 8, 0, 0]",left,8
5,10,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 8, 0, 4]",down,8
6,14,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 8, 8, 0, 4]",down,8
7,30,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 16, 4]",right,16
8,30,"[0, 4, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 16, 4, 0, 0]",left,16
9,36,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 16, 8, 2, 0]",down,16
10,36,"[4, 8, 2, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",up,16
11,36,"[0, 0, 0, 0, 0, 0, 0, 4, 4, 8, 0, 0, 16, 2, 2, 0]",down,16
12,40,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 8, 2, 0, 16, 4]",right,16
13,40,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 4, 8, 0, 2, 16, 4]",right,16
14,44,"[0, 4, 4, 4, 0, 2, 16, 8, 0, 0, 0, 4, 0, 0, 0, 0]",up,16
15,52,"[0, 0, 4, 8, 0, 2, 16, 8, 0, 0, 0, 4, 2, 0, 0, 0]",right,16
16,68,"[2, 2, 4, 16, 0, 0, 16, 4, 0, 2, 0, 0, 0, 0, 0, 0]",up,16
17,70,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 16, 2, 4, 16, 4]",down,16
18,70,"[0, 0, 0, 0, 2, 2, 0, 0, 4, 16, 0, 0, 2, 4, 16, 4]",left,16
19,74,"[0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 4, 16, 2, 4, 16, 4]",right,16
20,74,"[2, 2, 0, 0, 4, 0, 0, 0, 4, 16, 0, 0, 2, 4, 16, 4]",left,16
21,78,"[4, 0, 0, 2, 4, 0, 0, 0, 4, 16, 0, 0, 2, 4, 16, 4]",left,16
22,86,"[8, 16, 16, 2, 4, 4, 0, 4, 2, 0, 0, 2, 0, 0, 0, 0]",up,16
23,130,"[8, 32, 2, 0, 8, 4, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0]",left,32
24,138,"[0, 0, 2, 0, 0, 32, 0, 0, 16, 4, 0, 0, 4, 2, 2, 0]",down,32
25,140,"[0, 0, 0, 0, 2, 32, 0, 0, 16, 4, 0, 0, 4, 2, 4, 0]",down,32
26,140,"[0, 0, 0, 0, 0, 4, 2, 32, 0, 0, 16, 4, 0, 4, 2, 4]",right,32
27,148,"[0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 16, 32, 0, 8, 2, 8]",down,32
28,148,"[2, 8, 4, 32, 0, 0, 2, 8, 0, 0, 16, 0, 0, 0, 2, 0]",up,32
29,148,"[2, 8, 4, 32, 0, 0, 2, 8, 0, 0, 2, 16, 0, 0, 0, 2]",right,32
30,152,"[2, 8, 4, 32, 0, 0, 4, 8, 0, 0, 0, 16, 0, 4, 0, 2]",up,32
31,160,"[2, 8, 8, 32, 0, 4, 0, 8, 0, 0, 0, 16, 0, 0, 2, 2]",up,32
32,180,"[2, 16, 32, 0, 4, 8, 0, 0, 16, 0, 0, 0, 4, 2, 0, 0]",left,32
33,180,"[2, 0, 0, 0, 4, 16, 0, 2, 16, 8, 0, 0, 4, 2, 32, 0]",down,32
34,180,"[2, 0, 0, 2, 0, 4, 16, 2, 0, 0, 16, 8, 0, 4, 2, 32]",right,32
35,202,"[0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 32, 8, 2, 8, 2, 32]",down,32
36,204,"[0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 32, 8, 4, 8, 2, 32]",down,32
