Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,2
2,0,"[2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,2
3,4,"[2, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
4,8,"[4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",up,4
5,8,"[4, 2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
6,12,"[4, 4, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,4
7,12,"[4, 4, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
8,12,"[0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 2, 4, 4, 2]",down,4
9,16,"[4, 4, 4, 4, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,4
10,20,"[4, 4, 4, 4, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
11,28,"[8, 4, 4, 4, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,8
12,28,"[8, 4, 4, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",up,8
13,32,"[8, 4, 4, 4, 2, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up,8
14,40,"[8, 8, 4, 4, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up,8
15,44,"[8, 8, 4, 4, 2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
16,52,"[8, 8, 8, 4, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up,8
17,52,"[8, 8, 8, 4, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2]",up,8
